Cruciani_1,Cruciani_2,Cruciani_3,Instability_Index,Boman_Index,Hydrophobicity_Eisenberg,Hydrophobic_Moment,Aliphatic_Index,Isoelectric_Point_Lehninger,Charge_pH7.4_Lehninger,Freq_Tiny,Freq_Small,Freq_Aliphatic,Freq_Aromatic,Freq_Non_polar,Freq_Polar,Freq_Charged,Freq_Basic,Freq_Acidic,anomaly_score,anomaly
-0.48575,-0.41525,0.11225,23.425,-0.8135,0.49225,0.399659,121.75,5.913386,-0.151528,0.475,0.625,0.375,0.1,0.75,0.25,0.05,0.025,0.025,0.06082656783024487,1
-0.345714,-0.429048,0.077619,56.204762,1.467143,0.041905,0.630286,83.809524,6.944578,-0.006359,0.333333,0.714286,0.380952,0.047619,0.714286,0.285714,0.190476,0.095238,0.095238,0.060832997221453855,1
-0.117692,-0.107692,0.092308,52.238462,1.617692,-0.011538,0.435716,30.0,9.748387,1.031018,0.230769,0.384615,0.153846,0.307692,0.615385,0.384615,0.307692,0.230769,0.076923,0.060834302348499736,1
-0.147273,-0.507273,0.004545,34.418182,1.405455,-0.008182,0.227067,26.363636,4.830261,-1.535976,0.454545,0.818182,0.090909,0.090909,0.636364,0.363636,0.181818,0.090909,0.090909,0.06083485461772081,1
0.171379,-0.264138,0.076207,74.106897,2.850345,-0.182069,0.669903,40.344828,7.685017,0.028669,0.344828,0.482759,0.137931,0.206897,0.37931,0.62069,0.310345,0.172414,0.137931,0.060837532547543705,1
0.042727,-0.100227,0.457727,60.575,4.246818,-0.588864,0.554563,55.454545,13.13747,17.026523,0.295455,0.409091,0.227273,0.068182,0.409091,0.590909,0.409091,0.409091,0.0,0.06084463191664624,1
-0.059583,-0.158542,0.215,40.129167,3.051458,-0.33125,0.816142,42.708333,10.546548,8.458109,0.291667,0.375,0.166667,0.125,0.541667,0.458333,0.375,0.291667,0.083333,0.0608523545314032,1
-0.179444,-0.402778,-0.02,36.827778,0.781111,0.168889,0.486275,130.0,3.972253,-1.004949,0.222222,0.555556,0.388889,0.0,0.555556,0.444444,0.166667,0.055556,0.111111,0.06085741078640644,1
0.038333,-0.199722,0.126389,46.558333,1.909722,-0.157778,0.740932,102.777778,10.466228,5.985768,0.138889,0.361111,0.305556,0.083333,0.444444,0.555556,0.333333,0.25,0.083333,0.060877268129142015,1
-0.114,-0.114,-0.037,56.36,2.164,-0.122,0.356542,39.0,9.87773,0.992765,0.1,0.4,0.1,0.2,0.6,0.4,0.1,0.1,0.0,0.06088927774119751,1
-0.426111,-0.302222,0.007778,59.638889,0.584444,0.150556,0.339391,54.444444,5.960616,-0.574304,0.388889,0.611111,0.222222,0.111111,0.777778,0.222222,0.222222,0.111111,0.111111,0.060891200876640184,1
-0.532432,-0.281892,0.034595,35.564865,-0.846216,0.442432,0.472285,147.567568,8.839567,0.851127,0.324324,0.486486,0.459459,0.081081,0.810811,0.189189,0.081081,0.054054,0.027027,0.0608939639961531,1
0.021136,-0.098636,0.445,63.122727,4.246591,-0.599318,0.666424,53.409091,13.13747,17.026523,0.295455,0.386364,0.25,0.068182,0.431818,0.568182,0.409091,0.409091,0.0,0.06090633483615843,1
0.0058,-0.2976,0.043,10.348,2.9302,-0.2832,0.593785,52.6,7.474294,0.136063,0.28,0.54,0.16,0.08,0.52,0.48,0.38,0.2,0.18,0.060913052678322255,1
-0.457619,-0.31619,0.161905,-6.195238,-0.328095,0.314762,0.642777,79.047619,10.342988,2.031678,0.380952,0.428571,0.285714,0.190476,0.714286,0.285714,0.238095,0.190476,0.047619,0.060917599972555525,1
-0.228222,-0.383778,-0.081556,24.833333,0.618667,0.204889,0.429551,93.555556,3.289569,-6.294416,0.377778,0.511111,0.377778,0.088889,0.666667,0.333333,0.177778,0.022222,0.155556,0.06091927052793861,1
0.0225,-0.113864,0.4375,95.138636,4.365227,-0.584545,0.633414,64.318182,13.18158,16.027997,0.295455,0.431818,0.25,0.068182,0.431818,0.568182,0.386364,0.386364,0.0,0.060923409036032994,1
0.100816,-0.276735,0.227347,36.218367,3.009184,-0.322041,0.776334,45.714286,10.22206,6.498376,0.367347,0.489796,0.163265,0.081633,0.387755,0.612245,0.306122,0.244898,0.061224,0.06093563751177322,1
0.005217,-0.20913,0.082174,91.626087,3.504348,-0.346957,0.393162,42.608696,9.871063,0.994862,0.26087,0.434783,0.173913,0.086957,0.478261,0.521739,0.304348,0.173913,0.130435,0.06095326697264114,1
-0.175,-0.479,0.0395,22.88,0.8005,0.178,0.210045,87.5,3.972253,-1.004949,0.4,0.65,0.3,0.05,0.55,0.45,0.15,0.05,0.1,0.060974292015495424,1
-0.445833,-0.2075,-0.14875,38.202083,-0.606458,0.424167,0.484233,138.125,3.9614,-2.006206,0.166667,0.458333,0.458333,0.145833,0.75,0.25,0.125,0.041667,0.083333,0.06098252765024614,1
0.02,-0.120638,0.41766,71.980851,4.768511,-0.618298,0.641022,50.0,13.259635,16.031032,0.319149,0.446809,0.234043,0.06383,0.425532,0.574468,0.404255,0.382979,0.021277,0.060994187371954334,1
-0.129355,-0.440323,0.054839,22.187097,0.852581,0.124839,0.312258,62.580645,3.971906,-1.861103,0.451613,0.741935,0.193548,0.064516,0.580645,0.419355,0.096774,0.032258,0.064516,0.06099648445103989,1
0.015909,-0.113864,0.468864,68.275,4.417955,-0.62,0.711654,53.409091,13.182159,17.027256,0.340909,0.409091,0.25,0.068182,0.431818,0.568182,0.409091,0.409091,0.0,0.06100203170558127,1
-0.026667,-0.279259,0.313333,18.474074,2.392593,-0.211111,0.621001,61.111111,10.094174,5.421179,0.407407,0.592593,0.185185,0.074074,0.481481,0.518519,0.222222,0.222222,0.0,0.0610187094154519,1
0.050435,-0.123696,0.285,32.313043,3.600652,-0.492174,0.586473,71.956522,12.287758,13.741312,0.173913,0.391304,0.23913,0.065217,0.434783,0.565217,0.369565,0.347826,0.021739,0.06102726220139876,1
-0.376667,-0.05,0.048889,51.688889,0.165556,0.236667,0.328111,75.555556,8.155314,0.710225,0.333333,0.555556,0.222222,0.222222,0.777778,0.222222,0.111111,0.111111,0.0,0.06106455192021626,1
0.0125,-0.106136,0.457273,61.45,4.148182,-0.566591,0.481679,55.454545,13.13747,17.026523,0.295455,0.409091,0.227273,0.068182,0.431818,0.568182,0.409091,0.409091,0.0,0.061121986777084136,1
0.2104,-0.2984,0.0488,40.86,2.086,-0.0196,0.430364,46.8,6.001806,-1.075509,0.36,0.48,0.12,0.24,0.36,0.64,0.2,0.12,0.08,0.06112252658125239,1
-0.197143,-0.102143,0.021429,105.228571,1.425,-0.031429,0.596717,104.285714,7.708191,0.464537,0.285714,0.357143,0.285714,0.142857,0.642857,0.357143,0.285714,0.214286,0.071429,0.061128195820942643,1
-0.401892,-0.277297,-0.049189,17.456757,-0.315946,0.367297,0.3594,158.108108,4.187225,-1.008314,0.27027,0.432432,0.486486,0.081081,0.72973,0.27027,0.135135,0.054054,0.081081,0.06113414218787189,1
0.032273,-0.112955,0.411136,64.725,4.299091,-0.583864,0.854652,55.681818,12.910513,15.027972,0.295455,0.386364,0.25,0.068182,0.431818,0.568182,0.409091,0.386364,0.022727,0.061147969350264675,1
-0.283636,-0.305455,-0.163636,41.663636,0.730909,0.178182,0.226335,44.545455,2.995,-1.007049,0.181818,0.545455,0.181818,0.181818,0.727273,0.272727,0.090909,0.0,0.090909,0.06115211811285448,1
-0.328,-0.398571,0.018571,10.245714,0.590857,0.209143,0.512966,106.0,3.961314,-2.43035,0.4,0.628571,0.371429,0.028571,0.685714,0.314286,0.171429,0.057143,0.114286,0.06117103366976795,1
-0.07625,-0.326667,-0.125833,36.225,0.960208,0.137083,0.372446,89.375,3.552368,-7.294475,0.270833,0.4375,0.270833,0.125,0.583333,0.416667,0.229167,0.041667,0.1875,0.06118703134521569,1
-0.331111,-0.225833,0.071389,49.116667,0.392778,0.220556,0.71792,132.777778,11.345008,2.992185,0.277778,0.472222,0.472222,0.083333,0.666667,0.333333,0.138889,0.111111,0.027778,0.06119301684304612,1
0.016136,-0.086818,0.451591,64.952273,4.341364,-0.594091,0.704279,57.727273,13.182159,17.027256,0.295455,0.409091,0.25,0.068182,0.431818,0.568182,0.409091,0.409091,0.0,0.061219887645569515,1
-0.206286,-0.414,0.183143,19.085714,1.396,-0.029714,0.337942,33.428571,7.697991,0.853466,0.542857,0.714286,0.114286,0.057143,0.628571,0.371429,0.171429,0.114286,0.057143,0.061268504546953706,1
-0.226364,-0.369091,-0.096364,60.918182,1.015455,0.119091,0.171326,44.545455,2.995,-1.004916,0.272727,0.727273,0.181818,0.090909,0.636364,0.363636,0.090909,0.0,0.090909,0.06127032967421331,1
0.14449,-0.171224,0.177755,51.532653,3.135306,-0.369592,0.537623,79.387755,10.815302,8.064252,0.163265,0.367347,0.22449,0.102041,0.367347,0.632653,0.408163,0.306122,0.102041,0.06127437266032015,1
-0.539118,-0.200294,-0.027059,39.208824,-1.179706,0.524706,0.356616,134.705882,10.621412,2.031711,0.176471,0.441176,0.441176,0.176471,0.764706,0.235294,0.088235,0.088235,0.0,0.061281065583036476,1
0.001034,-0.23069,0.134483,16.734483,1.676207,-0.195517,0.654278,97.586207,9.765993,3.703944,0.206897,0.344828,0.275862,0.068966,0.482759,0.517241,0.413793,0.275862,0.137931,0.06128649499369565,1
-0.200417,-0.377917,0.15625,69.154167,1.187917,0.016667,0.325341,20.416667,7.474822,0.136048,0.541667,0.708333,0.083333,0.125,0.666667,0.333333,0.125,0.083333,0.041667,0.061321277839293864,1
-0.187959,-0.377347,0.271837,37.204082,1.260204,-0.051633,0.552336,49.795918,8.521101,5.567223,0.530612,0.632653,0.183673,0.061224,0.591837,0.408163,0.22449,0.183673,0.040816,0.061333316360673074,1
-0.410682,-0.164773,-0.135,49.986364,-0.4825,0.440227,0.572781,110.909091,4.187225,-1.006913,0.227273,0.409091,0.363636,0.227273,0.727273,0.272727,0.113636,0.045455,0.068182,0.06133546192235828,1
-0.022045,-0.123864,0.440227,55.970455,3.980909,-0.525682,0.667357,57.727273,13.136818,16.027264,0.318182,0.431818,0.25,0.068182,0.454545,0.545455,0.386364,0.386364,0.0,0.06134260190124147,1
0.018444,-0.097778,0.383111,72.12,4.136,-0.546667,0.674755,62.888889,13.482744,16.029397,0.244444,0.4,0.244444,0.066667,0.422222,0.577778,0.377778,0.377778,0.0,0.06134469232923795,1
-0.434865,-0.142432,0.035676,23.767568,-0.371622,0.355946,0.48666,142.432432,12.185974,2.992748,0.243243,0.405405,0.459459,0.108108,0.756757,0.243243,0.081081,0.081081,0.0,0.0613866021831444,1
-0.500513,-0.338462,0.085641,18.958974,-1.117179,0.541538,0.331284,137.179487,9.630231,0.990631,0.384615,0.589744,0.410256,0.128205,0.769231,0.230769,0.025641,0.025641,0.0,0.06139071730385154,1
-0.260476,-0.332857,0.15,6.161905,0.345714,0.211667,0.301498,44.047619,7.862664,1.128907,0.5,0.642857,0.119048,0.190476,0.714286,0.285714,0.095238,0.071429,0.02381,0.06140844078304247,1
-0.446053,-0.242632,-0.053947,29.863158,-0.794211,0.416579,0.285665,166.842105,6.973405,-0.008695,0.210526,0.368421,0.5,0.078947,0.763158,0.236842,0.105263,0.052632,0.052632,0.06141172957154284,1
-0.46,-0.352619,0.113333,24.290476,-0.92619,0.492381,0.345904,127.619048,9.630231,0.990631,0.452381,0.571429,0.380952,0.119048,0.738095,0.261905,0.02381,0.02381,0.0,0.06141881185743553,1
-0.401667,-0.243611,0.135833,60.822222,-0.080833,0.268611,0.482272,140.833333,8.722987,3.282457,0.388889,0.5,0.444444,0.055556,0.694444,0.305556,0.111111,0.111111,0.0,0.06146352112111608,1
-0.087838,-0.264865,0.332973,39.981081,2.36027,-0.27,0.616047,86.756757,11.223558,9.601142,0.297297,0.513514,0.324324,0.027027,0.486486,0.513514,0.351351,0.324324,0.027027,0.06148679850529376,1
0.141458,-0.335417,0.143333,33.991667,3.249167,-0.366458,0.592812,58.958333,10.498917,5.028327,0.229167,0.479167,0.229167,0.041667,0.375,0.625,0.333333,0.229167,0.104167,0.061493028390916804,1
0.14383,-0.283617,0.113617,74.706383,3.228298,-0.350851,0.536669,41.489362,10.065291,3.029742,0.234043,0.425532,0.12766,0.085106,0.361702,0.638298,0.382979,0.234043,0.148936,0.061496938238103316,1
0.031778,-0.130667,0.452889,63.988889,4.090444,-0.569778,0.579239,50.0,13.43851,17.027924,0.311111,0.422222,0.222222,0.066667,0.4,0.6,0.4,0.4,0.0,0.061506246726099556,1
0.179796,-0.187347,0.178776,78.144898,3.556531,-0.423469,0.580274,55.714286,10.122393,6.598296,0.22449,0.428571,0.163265,0.081633,0.387755,0.612245,0.367347,0.265306,0.102041,0.06151509624364149,1
-0.166429,-0.336429,0.324286,22.071429,1.877857,-0.121429,0.30378,27.857143,10.741795,2.991283,0.428571,0.642857,0.142857,0.142857,0.571429,0.428571,0.214286,0.214286,0.0,0.06152528650611877,1
-0.373333,-0.431111,0.176,50.746667,0.474667,0.184222,0.433241,99.555556,7.873421,1.141006,0.488889,0.666667,0.288889,0.022222,0.688889,0.311111,0.133333,0.088889,0.044444,0.06155735564691023,1
0.057027,-0.157027,0.387838,47.437838,3.76,-0.526216,0.817963,55.135135,12.127253,11.602387,0.27027,0.405405,0.189189,0.027027,0.405405,0.594595,0.405405,0.378378,0.027027,0.06163866778834104,1
-0.208462,-0.433846,-0.011923,56.946154,0.655385,0.183462,0.383486,63.846154,3.749602,-2.858262,0.5,0.615385,0.230769,0.076923,0.615385,0.384615,0.153846,0.038462,0.115385,0.06167592003727429,1
0.0945,-0.166,-0.01175,65.2075,2.83175,-0.22575,0.580075,73.0,10.403096,3.031942,0.1,0.325,0.2,0.15,0.4,0.6,0.35,0.225,0.125,0.06168451903298072,1
-0.055135,-0.131622,0.334865,48.218919,3.218919,-0.433514,0.766697,81.351351,12.127253,11.602387,0.189189,0.405405,0.27027,0.027027,0.486486,0.513514,0.405405,0.378378,0.027027,0.06170050481632583,1
0.019583,-0.183958,0.28,85.089583,3.086875,-0.382917,0.47954,52.708333,11.294399,11.060166,0.208333,0.479167,0.208333,0.104167,0.458333,0.541667,0.395833,0.333333,0.0625,0.06171849955268355,1
0.004318,-0.114091,0.472955,50.181818,4.093409,-0.563182,0.660618,55.454545,13.13747,17.026523,0.318182,0.409091,0.227273,0.068182,0.431818,0.568182,0.409091,0.409091,0.0,0.06173466946301953,1
-0.064,-0.1902,0.3458,30.428,2.7674,-0.3416,0.499717,72.0,11.884776,14.737705,0.26,0.46,0.26,0.08,0.5,0.5,0.36,0.34,0.02,0.06173512555348515,1
-0.433056,-0.314444,-0.019444,8.630556,-0.696667,0.425,0.295563,175.833333,6.991218,-0.004958,0.25,0.5,0.527778,0.027778,0.694444,0.305556,0.111111,0.055556,0.055556,0.06177834560311041,1
-0.43381,-0.166667,0.062381,39.209524,-0.769048,0.300476,0.605498,143.809524,10.346363,2.850347,0.142857,0.333333,0.380952,0.047619,0.714286,0.285714,0.142857,0.142857,0.0,0.06178695657266142,1
-0.312826,-0.445652,-0.071522,43.028261,0.408261,0.272609,0.507364,86.956522,3.409107,-5.967378,0.347826,0.630435,0.326087,0.108696,0.652174,0.347826,0.195652,0.043478,0.152174,0.06179906340681324,1
0.013864,-0.1125,0.465,76.688636,4.185909,-0.579773,0.623353,55.454545,13.13747,17.026523,0.295455,0.409091,0.227273,0.068182,0.431818,0.568182,0.409091,0.409091,0.0,0.06182120511163969,1
-0.505,-0.307647,-0.019706,21.376471,-0.928529,0.502353,0.329111,157.647059,6.972312,-0.004395,0.294118,0.529412,0.529412,0.088235,0.735294,0.264706,0.058824,0.029412,0.029412,0.06182263820877665,1
-0.118889,-0.157778,0.082222,4.155556,3.292222,-0.258889,0.488556,97.777778,10.928302,0.995067,0.222222,0.444444,0.333333,0.111111,0.555556,0.444444,0.333333,0.222222,0.111111,0.0618405150041495,1
-0.205833,-0.376667,-0.130833,11.858333,1.055,0.11,0.243634,80.833333,3.687377,-1.005479,0.166667,0.583333,0.25,0.083333,0.583333,0.416667,0.25,0.083333,0.166667,0.06184745072071546,1
-0.066061,-0.304545,0.245152,16.063636,2.32303,-0.214545,0.714458,59.090909,8.790737,4.215356,0.393939,0.545455,0.212121,0.090909,0.515152,0.484848,0.333333,0.272727,0.060606,0.06185586338077165,1
0.072368,-0.098684,0.345526,55.973684,3.66,-0.486053,0.881873,63.947368,11.839942,11.63854,0.210526,0.342105,0.184211,0.105263,0.421053,0.578947,0.421053,0.394737,0.026316,0.06187010732019538,1
-0.302222,-0.312222,-0.02,27.088889,-0.113333,0.25,0.143839,86.666667,5.104588,-0.2919,0.333333,0.555556,0.222222,0.111111,0.777778,0.222222,0.0,0.0,0.0,0.06187366111257592,1
-0.054737,-0.322632,0.277105,41.676316,2.528158,-0.269737,0.661458,36.052632,8.603931,4.849835,0.473684,0.605263,0.131579,0.052632,0.552632,0.447368,0.263158,0.210526,0.052632,0.06189115901617104,1
-0.140278,-0.326944,0.172222,37.908333,2.135833,-0.193889,0.54143,13.611111,7.952953,1.890652,0.444444,0.583333,0.055556,0.083333,0.611111,0.388889,0.277778,0.194444,0.083333,0.06189789382477928,1
-0.239655,-0.416552,0.165517,27.051724,0.44069,0.148276,0.262481,36.896552,7.474602,0.135845,0.551724,0.724138,0.103448,0.103448,0.655172,0.344828,0.103448,0.068966,0.034483,0.06192816042512039,1
-0.542424,-0.216364,-0.026364,37.521212,-1.235455,0.515455,0.32378,135.757576,10.21235,1.991291,0.181818,0.484848,0.454545,0.151515,0.787879,0.212121,0.060606,0.060606,0.0,0.06193719372512019,1
0.185862,-0.254828,0.023793,56.027586,2.88931,-0.179655,0.655372,40.344828,7.696689,0.028702,0.310345,0.482759,0.137931,0.206897,0.37931,0.62069,0.241379,0.137931,0.103448,0.06194890436470196,1
-0.423548,-0.235806,0.098065,9.677419,-0.937419,0.497097,0.240647,148.064516,10.434589,1.992024,0.419355,0.419355,0.451613,0.129032,0.677419,0.322581,0.064516,0.064516,0.0,0.06195925614982756,1
-0.006667,-0.187333,0.363778,14.38,2.606667,-0.366,0.670195,71.333333,11.773352,14.739775,0.244444,0.422222,0.244444,0.066667,0.422222,0.577778,0.4,0.377778,0.022222,0.06197249808843047,1
-0.021935,-0.180323,0.294194,44.429032,2.428065,-0.24,0.646427,56.774194,12.245098,7.989044,0.290323,0.419355,0.225806,0.096774,0.451613,0.548387,0.258065,0.258065,0.0,0.061974127645449295,1
-0.314444,-0.285,-0.100833,57.777778,-0.473056,0.416667,0.336252,151.666667,3.964006,-2.005846,0.25,0.388889,0.472222,0.083333,0.638889,0.361111,0.111111,0.027778,0.083333,0.06201632505632698,1
0.047778,-0.211111,0.32,49.842222,3.523556,-0.502667,0.60949,69.333333,11.955325,12.985849,0.2,0.444444,0.244444,0.022222,0.422222,0.577778,0.422222,0.355556,0.066667,0.06204601810395377,1
-0.256667,-0.1775,0.156667,1.291667,1.490833,0.019167,0.209104,32.5,10.434589,1.992024,0.25,0.5,0.083333,0.25,0.666667,0.333333,0.166667,0.166667,0.0,0.0620622474385808,1
-0.035882,-0.308824,0.064412,57.338235,2.881176,-0.264412,0.528003,45.588235,9.898936,1.989633,0.147059,0.647059,0.147059,0.088235,0.529412,0.470588,0.294118,0.176471,0.117647,0.06207826852758086,1
-0.122813,-0.399687,0.165,59.7875,1.598125,-0.145313,0.288736,36.5625,7.874295,1.177028,0.375,0.59375,0.15625,0.03125,0.5625,0.4375,0.34375,0.21875,0.125,0.06208125022098304,1
-0.24087,-0.365,0.261522,40.591304,1.451304,-0.031957,0.578164,57.391304,9.177418,5.173391,0.478261,0.673913,0.217391,0.065217,0.630435,0.369565,0.152174,0.152174,0.0,0.062114812377027595,1
-0.051304,-0.225435,0.051087,46.882609,2.611087,-0.161087,0.63124,110.217391,12.083283,2.996619,0.217391,0.413043,0.326087,0.021739,0.478261,0.521739,0.23913,0.152174,0.086957,0.06213870343361744,1
0.052927,-0.12561,0.333415,25.885366,3.532927,-0.477561,0.648307,80.97561,12.382477,13.02386,0.195122,0.365854,0.292683,0.073171,0.439024,0.560976,0.390244,0.365854,0.02439,0.06213898744090168,1
0.061316,-0.094737,0.36,73.792105,3.835,-0.571842,0.70576,63.947368,12.384612,13.845159,0.157895,0.368421,0.210526,0.052632,0.421053,0.578947,0.421053,0.394737,0.026316,0.062141047407443695,1
-0.055946,-0.140541,0.325676,51.035135,3.104054,-0.4,0.804433,92.162162,12.120607,10.603128,0.243243,0.378378,0.297297,0.027027,0.486486,0.513514,0.378378,0.351351,0.027027,0.06217692878528819,1
0.092368,-0.128158,0.356053,43.026316,3.248947,-0.456316,0.788549,63.947368,11.029128,11.634942,0.210526,0.342105,0.184211,0.105263,0.421053,0.578947,0.421053,0.394737,0.026316,0.06218879667253374,1
-0.429231,-0.384615,0.163077,9.646154,0.613846,0.243077,0.402412,60.0,11.085,0.994898,0.461538,0.692308,0.230769,0.153846,0.692308,0.307692,0.076923,0.076923,0.0,0.06219415114038024,1
0.069756,-0.118293,0.354878,17.068293,3.895366,-0.532195,0.797206,73.658537,12.497371,13.845362,0.195122,0.414634,0.243902,0.04878,0.414634,0.585366,0.390244,0.365854,0.02439,0.06221835037969847,1
0.03619,-0.209762,0.396905,9.097619,3.165714,-0.452857,0.700273,67.142857,11.684139,13.739115,0.238095,0.452381,0.214286,0.047619,0.428571,0.571429,0.404762,0.380952,0.02381,0.062257650827775624,1
-0.253182,-0.273864,-0.115909,23.329545,0.358409,0.352045,0.473941,77.5,3.629538,-4.968427,0.318182,0.5,0.25,0.25,0.636364,0.363636,0.181818,0.045455,0.136364,0.06227705263537919,1
-0.524054,-0.208919,-0.045676,31.078378,-0.882973,0.465405,0.363444,152.702703,9.62928,0.99133,0.216216,0.405405,0.459459,0.135135,0.810811,0.189189,0.081081,0.054054,0.027027,0.06230551483329355,1
0.138958,-0.337292,0.165417,39.772917,3.269167,-0.378333,0.590574,55.0,10.71186,6.02762,0.25,0.479167,0.229167,0.041667,0.375,0.625,0.3125,0.229167,0.083333,0.06232160269239834,1
-0.261389,-0.415,0.005833,18.483333,0.876944,0.180278,0.520922,103.055556,3.594218,-3.430702,0.416667,0.638889,0.333333,0.027778,0.638889,0.361111,0.194444,0.055556,0.138889,0.06234694561001891,1
-0.048919,-0.126757,0.332432,49.613514,3.357027,-0.406216,0.831145,92.162162,12.275095,10.603861,0.243243,0.351351,0.27027,0.027027,0.486486,0.513514,0.378378,0.351351,0.027027,0.06235586542978566,1
0.012973,-0.214595,0.315405,69.791892,3.025946,-0.379459,0.855212,75.945946,11.555533,9.640161,0.216216,0.486486,0.243243,0.054054,0.432432,0.567568,0.378378,0.351351,0.027027,0.06238825664025144,1
-0.429286,-0.18381,-0.110714,54.914286,-0.713095,0.454286,0.570789,141.666667,4.187225,-1.006913,0.214286,0.404762,0.428571,0.166667,0.738095,0.261905,0.119048,0.047619,0.071429,0.06239387696929699,1
-0.104524,-0.369762,0.017857,24.490476,0.520952,0.292143,0.364502,106.666667,3.551748,-3.256818,0.380952,0.595238,0.309524,0.142857,0.52381,0.47619,0.095238,0.02381,0.071429,0.062398614188151846,1
-0.365417,-0.13625,-0.058542,71.433333,-0.598542,0.470833,0.426447,146.041667,9.375253,0.987063,0.1875,0.375,0.395833,0.208333,0.708333,0.291667,0.0625,0.041667,0.020833,0.06240915871193892,1
-0.008919,-0.144324,0.343784,40.140541,3.417027,-0.455135,0.796629,89.459459,12.127253,11.601858,0.216216,0.405405,0.297297,0.027027,0.459459,0.540541,0.405405,0.378378,0.027027,0.06241035335966677,1
-0.027,-0.0974,0.3276,40.158,3.2684,-0.4668,0.627229,79.8,12.21971,16.597485,0.18,0.38,0.26,0.06,0.48,0.52,0.4,0.38,0.02,0.06243763401193658,1
-0.220714,-0.136429,0.173571,25.907143,0.778571,0.055,0.304334,62.857143,9.759199,1.985624,0.285714,0.428571,0.214286,0.285714,0.785714,0.214286,0.142857,0.142857,0.0,0.062440385390621245,1
0.120408,-0.357959,0.154898,37.636735,3.11551,-0.37,0.515829,45.918367,10.411127,5.028124,0.244898,0.489796,0.204082,0.040816,0.387755,0.612245,0.326531,0.22449,0.102041,0.06244419566768894,1
-0.007556,-0.095111,0.39,85.531111,4.460889,-0.572,0.616681,60.888889,13.222002,15.03157,0.288889,0.4,0.266667,0.066667,0.444444,0.555556,0.4,0.377778,0.022222,0.06244598829592657,1
-0.12175,-0.1345,0.15625,9.2875,1.5935,-0.1035,0.6693,80.25,10.750618,7.025308,0.175,0.375,0.275,0.15,0.575,0.425,0.35,0.275,0.075,0.06248305460664244,1
-0.135714,-0.374571,-0.029143,-10.048571,1.207143,0.142,0.38285,72.571429,3.803968,-3.250248,0.371429,0.628571,0.257143,0.114286,0.571429,0.428571,0.171429,0.057143,0.114286,0.06249651174777954,1
-0.099474,-0.321316,0.249737,25.144737,1.945526,-0.172105,0.782511,48.684211,9.205045,5.213883,0.368421,0.552632,0.157895,0.078947,0.526316,0.473684,0.315789,0.263158,0.052632,0.06250170080445594,1
-0.144444,-0.371944,0.08,34.713889,1.455278,-0.028056,0.317463,16.388889,4.554298,-2.14407,0.5,0.666667,0.083333,0.111111,0.638889,0.361111,0.25,0.111111,0.138889,0.06250822398065115,1
0.017347,-0.187551,0.385918,60.669388,3.855714,-0.490204,0.585899,52.040816,12.664664,14.065703,0.346939,0.44898,0.265306,0.081633,0.428571,0.571429,0.408163,0.367347,0.040816,0.06252623612313635,1
-0.046486,-0.170541,0.251351,53.924324,2.799189,-0.345946,0.840827,81.351351,11.140566,8.640868,0.162162,0.405405,0.243243,0.054054,0.486486,0.513514,0.405405,0.351351,0.054054,0.0625433393710974,1
-0.201,-0.338,0.3175,16.025,1.3905,0.066,0.524342,83.0,11.441099,2.992015,0.5,0.55,0.25,0.1,0.55,0.45,0.15,0.15,0.0,0.0625613260151297,1
-0.405,-0.285,-0.027647,60.588235,-0.958529,0.525882,0.321496,152.058824,4.260307,-1.006553,0.323529,0.470588,0.5,0.117647,0.676471,0.323529,0.088235,0.029412,0.058824,0.06257805776317049,1
-0.06,-0.193243,0.24973,18.032432,2.199459,-0.253514,0.570009,94.594595,10.758946,8.639403,0.162162,0.378378,0.27027,0.054054,0.486486,0.513514,0.405405,0.351351,0.054054,0.06259015204624024,1
0.061563,-0.261875,0.055,69.603125,3.059063,-0.2925,0.683892,39.6875,7.701318,0.45928,0.28125,0.5,0.15625,0.15625,0.5,0.5,0.375,0.21875,0.15625,0.06260937896725677,1
-0.23,-0.35,-0.062727,5.736364,0.48,0.205455,0.226007,53.636364,2.994999,-1.009183,0.363636,0.545455,0.272727,0.181818,0.727273,0.272727,0.090909,0.0,0.090909,0.06262294175371491,1
0.086087,-0.237826,0.102609,7.76087,2.255217,-0.214348,0.486583,21.304348,9.785019,1.988528,0.26087,0.391304,0.086957,0.173913,0.434783,0.565217,0.347826,0.217391,0.130435,0.06262548584473288,1
-0.376,-0.227,-0.001,62.52,1.435,0.064,0.536836,39.0,11.085,0.994898,0.2,0.6,0.2,0.2,0.7,0.3,0.1,0.1,0.0,0.06263054986045474,1
0.115,-0.198611,0.112222,62.894444,3.606111,-0.345556,0.434995,65.0,11.179955,3.032569,0.25,0.361111,0.194444,0.111111,0.416667,0.583333,0.333333,0.222222,0.111111,0.06266737512891657,1
-0.4525,-0.322778,0.033611,41.858333,-0.850556,0.428611,0.27027,156.944444,9.901383,1.031889,0.25,0.527778,0.5,0.055556,0.694444,0.305556,0.111111,0.083333,0.027778,0.06268951069930451,1
-0.376098,-0.267561,0.120732,7.685366,-0.442195,0.307805,0.21306,64.146341,8.152903,2.166283,0.390244,0.560976,0.195122,0.219512,0.804878,0.195122,0.097561,0.097561,0.0,0.06269357810697151,1
